id	type	modified	language	rights	rightsHolder	bibliographicCitation	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dataGeneralizations	occurrenceID	catalogNumber	recordedBy	associatedReferences	eventDate	continent	country	countryCode	verbatimLocality	verbatimCoordinates	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode
INBO:FLORA:00000030	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000030	00000030	Chris De Caluwé;Lieve Janssens;Rita Deknopper;Jan Janssens;Pierre Kestemont;Jef Verkens	Streeplijst flower 2001 (nederlandstalig)	2001-04-01/2001-04-30	Europe	BELGIUM	BE	Halle, Hallerbos	f4-14-34	IFBL 1km	50.70259	4.27696	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000031	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000031	00000031	Luc Allemeersch	Streeplijst flower 1995	2003-09-01/2003-09-30	Europe	BELGIUM	BE	Evere (spoor 26)	e4-26-21	IFBL 1km	50.87341	4.40450	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000032	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000032	00000032	Luc Allemeersch	Streeplijst flower 1995	2003-08-01/2003-08-31	Europe	BELGIUM	BE	Anderlecht (Kuregem)	e4-35-11	IFBL 1km	50.83745	4.31930	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000033	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000033	00000033	Luc Allemeersch	Streeplijst flower 1995	2003-09-01/2003-09-30	Europe	BELGIUM	BE	Evere (richting Haren)	e4-16-44	IFBL 1km	50.88240	4.41872	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000034	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000034	00000034	Luc Allemeersch	Streeplijst flower 1995	2004-07-01/2004-07-31	Europe	BELGIUM	BE	Oudergem (3-kleuren canton)	e4-37-32	IFBL 1km	50.81945	4.44703	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000035	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000035	00000035	Luc Allemeersch	Streeplijst flower 1995	2004-09-01/2004-09-30	Europe	BELGIUM	BE	Evere (Eurocontrol)	e4-17-33	IFBL 1km	50.88239	4.43293	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000036	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000036	00000036	Limburgse plantenwerkgroep	Streeplijst flower 2001 (nederlandstalig)	2003-06-01/2003-06-30	Europe	BELGIUM	BE	Kortessem	e6-18-31	IFBL 1km	50.88687	5.39934	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000037	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000037	00000037	Jan Verstraeten	Streeplijst flower 2001 (nederlandstalig)	2001-08-01/2001-08-31	Europe	BELGIUM	BE	Heiderbos Opglabbeek - As	d7-23-33	IFBL 1km	51.02007	5.57333	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000038	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000038	00000038	Pieter Hendrickx	Streeplijst flower 2001 (nederlandstalig)	2001-04-01/2001-04-30	Europe	BELGIUM	BE	Vlaams NR De Berwijn Voeren	e7-55-22	IFBL 1km	50.75773	5.72250	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000039	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000039	00000039	Chris De Caluwé;Lieve Janssens;Cecila Leemans;Rita Deknopper;Jan Janssens;Pierre Kestemont	Streeplijst flower 2001 (nederlandstalig)	2001-05-01/2001-05-31	Europe	BELGIUM	BE	Halle, Essenbeek, Pipaanshoek	f4-14-32	IFBL 1km	50.71157	4.27695	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000040	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000040	00000040	Chris De Caluwé;Thomas Merckx;Pierre Kestemont	Streeplijst flower 2001 (nederlandstalig)	2001-06-01/2001-06-30	Europe	BELGIUM	BE	Halle, Essenbeek, Hallerbos, Vlasmarkt, Pypaenshoek, Arenbergvijver	f4-14-33	IFBL 1km	50.70257	4.26281	WGS84	1000	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000041	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000041	00000041	Jan Janssens;Pierre Kestemont	Streeplijst flower 2001 (nederlandstalig)	2001-06-01/2001-06-30	Europe	BELGIUM	BE	Halle, Essenbeek, Hallerbos	f4-14-34	IFBL 1km	50.70259	4.27696	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000042	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000042	00000042	Marleen Gabriels; Plantenwerkgroep Wielewaal Lier;Alfons Willems;Ward Voet;André Van Den Bergh;Marc Vermijlen	Streeplijst flower 2001 (nederlandstalig)	2002-08-01/2002-08-31	Europe	BELGIUM	BE	Kalmthout, omgeving arboretum	b4-27-41	IFBL 1km	51.39474	4.46240	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000043	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000043	00000043	Nico Wysmantel;S. Veteleer;Rudy Van Look;Erik Molenaar;K. Malein;Geert Andries	Streeplijst flower 1995	2002-04-01/2002-04-30	Europe	BELGIUM	BE	Mollem, Gerstebeek - Hof ter Heide	d4-53-34	IFBL 1km	50.91827	4.21967	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000044	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000044	00000044	Leo Van Herbruggen;Nico Wysmantel;Erik Molenaar;K. Malein;Wim Strecker	Streeplijst flower 1995	2002-04-01/2002-04-30	Europe	BELGIUM	BE	Merchtem, Terlinden	d4-43-24	IFBL 1km	50.97224	4.24797	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000046	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000046	00000046	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	digitale streeplijst	2003-06-01/2003-06-30	Europe	BELGIUM	BE	Ronse: Bois Joly, omgeving kerkhof Hogerlucht	e2-58-21	IFBL 1km	50.76311	3.61068	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000047	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000047	00000047	Luc Allemeersch	Streeplijst flower 1995	2003-08-01/2003-08-31	Europe	BELGIUM	BE	Sint-Pieters-Woluwe	e4-37-11	IFBL 1km	50.83744	4.43286	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000048	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000048	00000048	Luc Allemeersch	Streeplijst flower 1995	2003-08-01/2003-08-31	Europe	BELGIUM	BE	Sint-Lambrechts-Woluwe	e4-26-44	IFBL 1km	50.84644	4.41868	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00000049	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00000049	00000049	Luc Allemeersch	Streeplijst flower 1995	2003-09-01/2003-09-30	Europe	BELGIUM	BE	Ganshoren	e4-24-21	IFBL 1km	50.87339	4.29084	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
